"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"COL","CPI","TOT","AGRWTH","A","1997",18.46257,
"COL","CPI","TOT","AGRWTH","A","1998",18.68126,
"COL","CPI","TOT","AGRWTH","A","1999",10.8734,
"COL","CPI","TOT","AGRWTH","A","2000",9.22257,
"COL","CPI","TOT","AGRWTH","A","2001",7.969703,
"COL","CPI","TOT","AGRWTH","A","2002",6.351925,
"COL","CPI","TOT","AGRWTH","A","2003",7.130742,
"COL","CPI","TOT","AGRWTH","A","2004",5.901262,
"COL","CPI","TOT","AGRWTH","A","2005",5.05142,
"COL","CPI","TOT","AGRWTH","A","2006",4.29245,
"COL","CPI","TOT","AGRWTH","A","2007",5.545141,
"COL","CPI","TOT","AGRWTH","A","2008",6.99855,
"COL","CPI","TOT","AGRWTH","A","2009",4.201045,
"COL","CPI","TOT","AGRWTH","A","2010",2.271183,
"COL","CPI","TOT","AGRWTH","A","2011",3.41759,
"COL","CPI","TOT","AGRWTH","A","2012",3.167325,
"COL","CPI","TOT","AGRWTH","A","2013",2.018099,
"COL","CPI","TOT","AGRWTH","A","2014",2.897819,
"COL","CPI","TOT","AGRWTH","A","2015",4.990234,
"COL","CPI","TOT","AGRWTH","A","2016",7.514293,
"COL","CPI","TOT","AGRWTH","A","2017",4.312141,
"COL","CPI","TOT","AGRWTH","A","2018",3.240234,
"COL","CPI","TOT","AGRWTH","A","2019",3.525493,
"COL","CPI","TOT","AGRWTH","A","2020",2.524621,
"COL","CPI","TOT","AGRWTH","A","2021",3.495146,
"LVA","CPI","TOT","AGRWTH","A","1995",24.97593,
"LVA","CPI","TOT","AGRWTH","A","1996",17.61046,
"LVA","CPI","TOT","AGRWTH","A","1997",8.447392,
"LVA","CPI","TOT","AGRWTH","A","1998",4.644212,
"LVA","CPI","TOT","AGRWTH","A","1999",2.364815,
"LVA","CPI","TOT","AGRWTH","A","2000",2.654253,
"LVA","CPI","TOT","AGRWTH","A","2001",2.487044,
"LVA","CPI","TOT","AGRWTH","A","2002",1.938879,
"LVA","CPI","TOT","AGRWTH","A","2003",2.942643,
"LVA","CPI","TOT","AGRWTH","A","2004",6.192384,
"LVA","CPI","TOT","AGRWTH","A","2005",6.748452,
"LVA","CPI","TOT","AGRWTH","A","2006",6.536199,
"LVA","CPI","TOT","AGRWTH","A","2007",10.09298,
"LVA","CPI","TOT","AGRWTH","A","2008",15.40232,
"LVA","CPI","TOT","AGRWTH","A","2009",3.534107,
"LVA","CPI","TOT","AGRWTH","A","2010",-1.084636,
"LVA","CPI","TOT","AGRWTH","A","2011",4.370736,
"LVA","CPI","TOT","AGRWTH","A","2012",2.257789,
"LVA","CPI","TOT","AGRWTH","A","2013",-0.02945478,
"LVA","CPI","TOT","AGRWTH","A","2014",0.6204923,
"LVA","CPI","TOT","AGRWTH","A","2015",0.1742414,
"LVA","CPI","TOT","AGRWTH","A","2016",0.1406308,
"LVA","CPI","TOT","AGRWTH","A","2017",2.930369,
"LVA","CPI","TOT","AGRWTH","A","2018",2.53446,
"LVA","CPI","TOT","AGRWTH","A","2019",2.811403,
"LVA","CPI","TOT","AGRWTH","A","2020",0.2190611,
"LVA","CPI","TOT","AGRWTH","A","2021",3.275814,
"SAU","CPI","TOT","AGRWTH","A","1996",1.22207,
"SAU","CPI","TOT","AGRWTH","A","1997",0.05715102,
"SAU","CPI","TOT","AGRWTH","A","1998",-0.3712695,
"SAU","CPI","TOT","AGRWTH","A","1999",-1.333755,
"SAU","CPI","TOT","AGRWTH","A","2000",-1.125,
"SAU","CPI","TOT","AGRWTH","A","2001",-1.120944,
"SAU","CPI","TOT","AGRWTH","A","2002",0.2471872,
"SAU","CPI","TOT","AGRWTH","A","2003",0.6121929,
"SAU","CPI","TOT","AGRWTH","A","2004",0.5155075,
"SAU","CPI","TOT","AGRWTH","A","2005",0.4792332,
"SAU","CPI","TOT","AGRWTH","A","2006",2.20902,
"SAU","CPI","TOT","AGRWTH","A","2007",4.167827,
"SAU","CPI","TOT","AGRWTH","A","2008",9.870246,
"SAU","CPI","TOT","AGRWTH","A","2009",5.057225,
"SAU","CPI","TOT","AGRWTH","A","2010",5.339416,
"SAU","CPI","TOT","AGRWTH","A","2011",5.826217,"B"
"SAU","CPI","TOT","AGRWTH","A","2012",2.86627,
"SAU","CPI","TOT","AGRWTH","A","2013",3.532522,
"SAU","CPI","TOT","AGRWTH","A","2014",2.23629,
"SAU","CPI","TOT","AGRWTH","A","2015",1.206073,
"SAU","CPI","TOT","AGRWTH","A","2016",2.06884,
"SAU","CPI","TOT","AGRWTH","A","2017",-0.8381946,
"SAU","CPI","TOT","AGRWTH","A","2018",2.458142,
"SAU","CPI","TOT","AGRWTH","A","2019",-2.093333,
"SAU","CPI","TOT","AGRWTH","A","2020",3.445458,
"SAU","CPI","TOT","AGRWTH","A","2021",3.06329,
"EA19","CPI","TOT","AGRWTH","A","1997",1.7,
"EA19","CPI","TOT","AGRWTH","A","1998",1.2,
"EA19","CPI","TOT","AGRWTH","A","1999",1.2,
"EA19","CPI","TOT","AGRWTH","A","2000",2.2,
"EA19","CPI","TOT","AGRWTH","A","2001",2.4,
"EA19","CPI","TOT","AGRWTH","A","2002",2.3,
"EA19","CPI","TOT","AGRWTH","A","2003",2.1,
"EA19","CPI","TOT","AGRWTH","A","2004",2.2,
"EA19","CPI","TOT","AGRWTH","A","2005",2.2,
"EA19","CPI","TOT","AGRWTH","A","2006",2.2,
"EA19","CPI","TOT","AGRWTH","A","2007",2.2,
"EA19","CPI","TOT","AGRWTH","A","2008",3.3,
"EA19","CPI","TOT","AGRWTH","A","2009",0.3,
"EA19","CPI","TOT","AGRWTH","A","2010",1.6,
"EA19","CPI","TOT","AGRWTH","A","2011",2.7,
"EA19","CPI","TOT","AGRWTH","A","2012",2.5,
"EA19","CPI","TOT","AGRWTH","A","2013",1.3,
"EA19","CPI","TOT","AGRWTH","A","2014",0.4,
"EA19","CPI","TOT","AGRWTH","A","2015",0.2,
"EA19","CPI","TOT","AGRWTH","A","2016",0.2,
"EA19","CPI","TOT","AGRWTH","A","2017",1.5,
"EA19","CPI","TOT","AGRWTH","A","2018",1.8,
"EA19","CPI","TOT","AGRWTH","A","2019",1.2,
"EA19","CPI","TOT","AGRWTH","A","2020",0.3,
"EA19","CPI","TOT","AGRWTH","A","2021",2.6,
"ARG","CPI","TOT","AGRWTH","A","2018",34.27723,
"ARG","CPI","TOT","AGRWTH","A","2019",53.54831,
"ARG","CPI","TOT","AGRWTH","A","2020",42.01509,
"ARG","CPI","TOT","AGRWTH","A","2021",48.40938,
"LTU","CPI","TOT","AGRWTH","A","1995",39.64763,
"LTU","CPI","TOT","AGRWTH","A","1996",24.62519,
"LTU","CPI","TOT","AGRWTH","A","1997",8.881048,
"LTU","CPI","TOT","AGRWTH","A","1998",5.067554,
"LTU","CPI","TOT","AGRWTH","A","1999",0.7275506,
"LTU","CPI","TOT","AGRWTH","A","2000",0.9816155,
"LTU","CPI","TOT","AGRWTH","A","2001",1.36712,
"LTU","CPI","TOT","AGRWTH","A","2002",0.2815066,
"LTU","CPI","TOT","AGRWTH","A","2003",-1.134309,
"LTU","CPI","TOT","AGRWTH","A","2004",1.164103,
"LTU","CPI","TOT","AGRWTH","A","2005",2.658485,
"LTU","CPI","TOT","AGRWTH","A","2006",3.73912,
"LTU","CPI","TOT","AGRWTH","A","2007",5.737174,
"LTU","CPI","TOT","AGRWTH","A","2008",10.92589,
"LTU","CPI","TOT","AGRWTH","A","2009",4.453044,
"LTU","CPI","TOT","AGRWTH","A","2010",1.319214,
"LTU","CPI","TOT","AGRWTH","A","2011",4.130276,
"LTU","CPI","TOT","AGRWTH","A","2012",3.089983,
"LTU","CPI","TOT","AGRWTH","A","2013",1.047479,
"LTU","CPI","TOT","AGRWTH","A","2014",0.103758,
"LTU","CPI","TOT","AGRWTH","A","2015",-0.8840974,
"LTU","CPI","TOT","AGRWTH","A","2016",0.9055251,
"LTU","CPI","TOT","AGRWTH","A","2017",3.722889,
"LTU","CPI","TOT","AGRWTH","A","2018",2.697928,
"LTU","CPI","TOT","AGRWTH","A","2019",2.334509,
"LTU","CPI","TOT","AGRWTH","A","2020",1.199894,
"LTU","CPI","TOT","AGRWTH","A","2021",4.683544,
"EU27_2020","CPI","TOT","AGRWTH","A","2001",3.6,
"EU27_2020","CPI","TOT","AGRWTH","A","2002",2.7,
"EU27_2020","CPI","TOT","AGRWTH","A","2003",2.3,
"EU27_2020","CPI","TOT","AGRWTH","A","2004",2.5,
"EU27_2020","CPI","TOT","AGRWTH","A","2005",2.3,
"EU27_2020","CPI","TOT","AGRWTH","A","2006",2.3,
"EU27_2020","CPI","TOT","AGRWTH","A","2007",2.4,
"EU27_2020","CPI","TOT","AGRWTH","A","2008",3.7,
"EU27_2020","CPI","TOT","AGRWTH","A","2009",0.8,
"EU27_2020","CPI","TOT","AGRWTH","A","2010",1.8,
"EU27_2020","CPI","TOT","AGRWTH","A","2011",2.9,
"EU27_2020","CPI","TOT","AGRWTH","A","2012",2.6,
"EU27_2020","CPI","TOT","AGRWTH","A","2013",1.3,
"EU27_2020","CPI","TOT","AGRWTH","A","2014",0.4,
"EU27_2020","CPI","TOT","AGRWTH","A","2015",0.1,
"EU27_2020","CPI","TOT","AGRWTH","A","2016",0.2,
"EU27_2020","CPI","TOT","AGRWTH","A","2017",1.6,
"EU27_2020","CPI","TOT","AGRWTH","A","2018",1.8,
"EU27_2020","CPI","TOT","AGRWTH","A","2019",1.4,
"EU27_2020","CPI","TOT","AGRWTH","A","2020",0.7,
"EU27_2020","CPI","TOT","AGRWTH","A","2021",2.9,
