"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CYP","GDP","TOT","USD_CAP","A","2001",22863.352124,
"CYP","GDP","TOT","USD_CAP","A","2002",23556.886678,
"CYP","GDP","TOT","USD_CAP","A","2003",24279.689974,
"CYP","GDP","TOT","USD_CAP","A","2004",25944.759614,
"CYP","GDP","TOT","USD_CAP","A","2005",27763.246925,
"CYP","GDP","TOT","USD_CAP","A","2006",30015.26308,
"CYP","GDP","TOT","USD_CAP","A","2007",32881.596176,
"CYP","GDP","TOT","USD_CAP","A","2008",34830.430393,
"CYP","GDP","TOT","USD_CAP","A","2009",33884.958319,
"CYP","GDP","TOT","USD_CAP","A","2010",33423.616475,
"CYP","GDP","TOT","USD_CAP","A","2011",33313.607662,
"CYP","GDP","TOT","USD_CAP","A","2012",31834.533143,
"CYP","GDP","TOT","USD_CAP","A","2013",30375.29673,
"CYP","GDP","TOT","USD_CAP","A","2014",30080.310197,
"CYP","GDP","TOT","USD_CAP","A","2015",31815.186807,
"CYP","GDP","TOT","USD_CAP","A","2016",35719.166224,
"CYP","GDP","TOT","USD_CAP","A","2017",38288.138059,
"CYP","GDP","TOT","USD_CAP","A","2018",40559.350212,
"CYP","GDP","TOT","USD_CAP","A","2019",42338.707136,
"CYP","GDP","TOT","USD_CAP","A","2020",39466.026954,"P"
"MLT","GDP","TOT","USD_CAP","A","2000",18361.488484,
"MLT","GDP","TOT","USD_CAP","A","2001",18507.455241,
"MLT","GDP","TOT","USD_CAP","A","2002",19601.629781,
"MLT","GDP","TOT","USD_CAP","A","2003",20930.226955,
"MLT","GDP","TOT","USD_CAP","A","2004",21551.212344,
"MLT","GDP","TOT","USD_CAP","A","2005",22308.751034,
"MLT","GDP","TOT","USD_CAP","A","2006",23324.148991,
"MLT","GDP","TOT","USD_CAP","A","2007",25058.283449,
"MLT","GDP","TOT","USD_CAP","A","2008",26523.906245,
"MLT","GDP","TOT","USD_CAP","A","2009",26651.270958,
"MLT","GDP","TOT","USD_CAP","A","2010",28725.396571,
"MLT","GDP","TOT","USD_CAP","A","2011",28973.137272,
"MLT","GDP","TOT","USD_CAP","A","2012",30241.371933,
"MLT","GDP","TOT","USD_CAP","A","2013",32287.972195,
"MLT","GDP","TOT","USD_CAP","A","2014",34318.528109,
"MLT","GDP","TOT","USD_CAP","A","2015",37430.54205,
"MLT","GDP","TOT","USD_CAP","A","2016",39774.218127,
"MLT","GDP","TOT","USD_CAP","A","2017",43530.51147,
"MLT","GDP","TOT","USD_CAP","A","2018",45591.756703,
"MLT","GDP","TOT","USD_CAP","A","2019",47362.602171,
"MLT","GDP","TOT","USD_CAP","A","2020",43180.931997,
"ROU","GDP","TOT","USD_CAP","A","2000",5850.142412,
"ROU","GDP","TOT","USD_CAP","A","2001",6438.267921,
"ROU","GDP","TOT","USD_CAP","A","2002",7180.411394,
"ROU","GDP","TOT","USD_CAP","A","2003",7559.956723,
"ROU","GDP","TOT","USD_CAP","A","2004",8990.277409,"B"
"ROU","GDP","TOT","USD_CAP","A","2005",9602.147673,
"ROU","GDP","TOT","USD_CAP","A","2006",11556.584543,
"ROU","GDP","TOT","USD_CAP","A","2007",13700.099426,
"ROU","GDP","TOT","USD_CAP","A","2008",16782.321907,
"ROU","GDP","TOT","USD_CAP","A","2009",16631.928801,
"ROU","GDP","TOT","USD_CAP","A","2010",16976.354555,
"ROU","GDP","TOT","USD_CAP","A","2011",17896.205071,
"ROU","GDP","TOT","USD_CAP","A","2012",18867.537809,
"ROU","GDP","TOT","USD_CAP","A","2013",19777.078027,
"ROU","GDP","TOT","USD_CAP","A","2014",20649.932983,
"ROU","GDP","TOT","USD_CAP","A","2015",21598.495969,
"ROU","GDP","TOT","USD_CAP","A","2016",24266.389694,
"ROU","GDP","TOT","USD_CAP","A","2017",27136.130672,
"ROU","GDP","TOT","USD_CAP","A","2018",29338.106903,
"ROU","GDP","TOT","USD_CAP","A","2019",31860.316301,
"ROU","GDP","TOT","USD_CAP","A","2020",32083.291853,"P"
"MKD","GDP","TOT","USD_CAP","A","2000",6151.841722,"E"
"MKD","GDP","TOT","USD_CAP","A","2001",6049.93068,"E"
"MKD","GDP","TOT","USD_CAP","A","2002",6395.184104,"E"
"MKD","GDP","TOT","USD_CAP","A","2003",6595.438155,"E"
"MKD","GDP","TOT","USD_CAP","A","2004",7172.001661,"E"
"MKD","GDP","TOT","USD_CAP","A","2005",7848.92282,"E"
"MKD","GDP","TOT","USD_CAP","A","2006",8690.199023,"E"
"MKD","GDP","TOT","USD_CAP","A","2007",9350.916817,"E"
"MKD","GDP","TOT","USD_CAP","A","2008",10521.944991,"E"
"MKD","GDP","TOT","USD_CAP","A","2009",11010.010291,"E"
"MKD","GDP","TOT","USD_CAP","A","2010",11361.020603,"E"
"MKD","GDP","TOT","USD_CAP","A","2011",11689.944473,"E"
"MKD","GDP","TOT","USD_CAP","A","2012",11915.69013,"E"
"MKD","GDP","TOT","USD_CAP","A","2013",12727.399248,"E"
"MKD","GDP","TOT","USD_CAP","A","2014",13434.838721,"E"
"MKD","GDP","TOT","USD_CAP","A","2015",13888.215929,"E"
"MKD","GDP","TOT","USD_CAP","A","2016",15138.013996,"E"
"MKD","GDP","TOT","USD_CAP","A","2017",15706.475893,"E"
"MKD","GDP","TOT","USD_CAP","A","2018",16796.386112,"E"
"ZMB","GDP","TOT","USD_CAP","A","2006",2366.663717,
"ZMB","GDP","TOT","USD_CAP","A","2007",2563.936567,
"ZMB","GDP","TOT","USD_CAP","A","2008",2741.145147,
"ZMB","GDP","TOT","USD_CAP","A","2009",2933.160245,
"ZMB","GDP","TOT","USD_CAP","A","2010",3178.868556,
"ZMB","GDP","TOT","USD_CAP","A","2011",3324.081982,
"ZMB","GDP","TOT","USD_CAP","A","2012",3422.709633,
"ZMB","GDP","TOT","USD_CAP","A","2013",3578.739404,
"ZMB","GDP","TOT","USD_CAP","A","2014",3539.388815,
"ZMB","GDP","TOT","USD_CAP","A","2015",3430.48022,
"ZMB","GDP","TOT","USD_CAP","A","2016",3404.767414,
"ZMB","GDP","TOT","USD_CAP","A","2017",3484.940724,
"ZMB","GDP","TOT","USD_CAP","A","2018",3606.038196,
"ZMB","GDP","TOT","USD_CAP","A","2019",3617.2069,
"HKG","GDP","TOT","USD_CAP","A","2000",28253.193652,"E"
"HKG","GDP","TOT","USD_CAP","A","2001",28822.947231,"E"
"HKG","GDP","TOT","USD_CAP","A","2002",29631.505181,"E"
"HKG","GDP","TOT","USD_CAP","A","2003",31164.296236,"E"
"HKG","GDP","TOT","USD_CAP","A","2004",34515.8355,"E"
"HKG","GDP","TOT","USD_CAP","A","2005",38057.820499,"E"
"HKG","GDP","TOT","USD_CAP","A","2006",41697.688107,"E"
"HKG","GDP","TOT","USD_CAP","A","2007",45197.001021,"E"
"HKG","GDP","TOT","USD_CAP","A","2008",46772.56041,"E"
"HKG","GDP","TOT","USD_CAP","A","2009",45871.270654,"E"
"HKG","GDP","TOT","USD_CAP","A","2010",49186.628355,"E"
"HKG","GDP","TOT","USD_CAP","A","2011",52274.50957,"E"
"HKG","GDP","TOT","USD_CAP","A","2012",52235.322875,"E"
"HKG","GDP","TOT","USD_CAP","A","2013",53691.089574,"E"
"HKG","GDP","TOT","USD_CAP","A","2014",54785.436188,"E"
"HKG","GDP","TOT","USD_CAP","A","2015",56411.257311,"E"
"HKG","GDP","TOT","USD_CAP","A","2016",57218.294151,"E"
"HKG","GDP","TOT","USD_CAP","A","2017",59846.819225,"E"
"HKG","GDP","TOT","USD_CAP","A","2018",62529.057493,"E"
"HKG","GDP","TOT","USD_CAP","A","2019",62109.41012,"E"
"HKG","GDP","TOT","USD_CAP","A","2020",59210.467813,"E"
"MDG","GDP","TOT","USD_CAP","A","2007",1571.562293,"E"
"MDG","GDP","TOT","USD_CAP","A","2008",1666.984633,"E"
"MDG","GDP","TOT","USD_CAP","A","2009",1566.810322,"E"
"MDG","GDP","TOT","USD_CAP","A","2010",1551.109609,"E"
"MDG","GDP","TOT","USD_CAP","A","2011",1565.877486,"E"
"MDG","GDP","TOT","USD_CAP","A","2012",1548.90756,"E"
"MDG","GDP","TOT","USD_CAP","A","2013",1553.262396,"E"
"MDG","GDP","TOT","USD_CAP","A","2014",1573.215193,"E"
"MDG","GDP","TOT","USD_CAP","A","2015",1562.306683,"E"
"MDG","GDP","TOT","USD_CAP","A","2016",1624.146348,"E"
"MDG","GDP","TOT","USD_CAP","A","2017",1601.521574,"E"
"MDG","GDP","TOT","USD_CAP","A","2018",1643.983294,"E"
"MDG","GDP","TOT","USD_CAP","A","2019",1702.788076,"E"
"MDG","GDP","TOT","USD_CAP","A","2020",1560.022834,"E"
"MAR","GDP","TOT","USD_CAP","A","2007",5657.274527,"E"
"MAR","GDP","TOT","USD_CAP","A","2008",6042.899269,"E"
"MAR","GDP","TOT","USD_CAP","A","2009",6279.693123,"E"
"MAR","GDP","TOT","USD_CAP","A","2010",6525.49337,"E"
"MAR","GDP","TOT","USD_CAP","A","2011",6938.287763,"E"
"MAR","GDP","TOT","USD_CAP","A","2012",6936.956908,"E"
"MAR","GDP","TOT","USD_CAP","A","2013",7182.696804,"E"
"MAR","GDP","TOT","USD_CAP","A","2014",6792.66741,"E"
"MAR","GDP","TOT","USD_CAP","A","2015",7244.378725,"E"
"MAR","GDP","TOT","USD_CAP","A","2016",7355.972891,"E"
"MAR","GDP","TOT","USD_CAP","A","2017",7581.215412,"E"
"MAR","GDP","TOT","USD_CAP","A","2018",7923.993415,"E"
"MAR","GDP","TOT","USD_CAP","A","2019",8190.211658,"E"
"MAR","GDP","TOT","USD_CAP","A","2020",7685.557723,"E"
"SGP","GDP","TOT","USD_CAP","A","2000",43831.991264,
"SGP","GDP","TOT","USD_CAP","A","2001",43136.555395,
"SGP","GDP","TOT","USD_CAP","A","2002",45119.867452,
"SGP","GDP","TOT","USD_CAP","A","2003",48754.500928,
"SGP","GDP","TOT","USD_CAP","A","2004",54297.319229,
"SGP","GDP","TOT","USD_CAP","A","2005",58713.941338,
"SGP","GDP","TOT","USD_CAP","A","2006",63915.3851,
"SGP","GDP","TOT","USD_CAP","A","2007",68622.385615,
"SGP","GDP","TOT","USD_CAP","A","2008",67582.393001,
"SGP","GDP","TOT","USD_CAP","A","2009",66143.341906,
"SGP","GDP","TOT","USD_CAP","A","2010",75290.38195,
"SGP","GDP","TOT","USD_CAP","A","2011",80047.57357,
"SGP","GDP","TOT","USD_CAP","A","2012",82071.712428,
"SGP","GDP","TOT","USD_CAP","A","2013",83004.278288,
"SGP","GDP","TOT","USD_CAP","A","2014",84418.931597,
"SGP","GDP","TOT","USD_CAP","A","2015",86974.779015,
"SGP","GDP","TOT","USD_CAP","A","2016",89421.862189,
"SGP","GDP","TOT","USD_CAP","A","2017",95354.734241,
"SGP","GDP","TOT","USD_CAP","A","2018",100575.378913,
"SGP","GDP","TOT","USD_CAP","A","2019",102565.651273,
"SGP","GDP","TOT","USD_CAP","A","2020",98479.999204,
"EU27_2020","GDP","TOT","USD_CAP","A","2000",22119.007727,
"EU27_2020","GDP","TOT","USD_CAP","A","2001",23213.206908,
"EU27_2020","GDP","TOT","USD_CAP","A","2002",24244.427856,
"EU27_2020","GDP","TOT","USD_CAP","A","2003",24761.946589,
"EU27_2020","GDP","TOT","USD_CAP","A","2004",25925.765535,
"EU27_2020","GDP","TOT","USD_CAP","A","2005",26873.564207,
"EU27_2020","GDP","TOT","USD_CAP","A","2006",29191.698142,
"EU27_2020","GDP","TOT","USD_CAP","A","2007",31098.451591,
"EU27_2020","GDP","TOT","USD_CAP","A","2008",32556.901335,
"EU27_2020","GDP","TOT","USD_CAP","A","2009",31854.463463,
"EU27_2020","GDP","TOT","USD_CAP","A","2010",32901.778059,
"EU27_2020","GDP","TOT","USD_CAP","A","2011",34403.670549,
"EU27_2020","GDP","TOT","USD_CAP","A","2012",34870.628785,
"EU27_2020","GDP","TOT","USD_CAP","A","2013",36072.522302,
"EU27_2020","GDP","TOT","USD_CAP","A","2014",37103.856879,
"EU27_2020","GDP","TOT","USD_CAP","A","2015",38253.986556,
"EU27_2020","GDP","TOT","USD_CAP","A","2016",40607.67759,
"EU27_2020","GDP","TOT","USD_CAP","A","2017",42704.066965,
"EU27_2020","GDP","TOT","USD_CAP","A","2018",44665.268457,
"EU27_2020","GDP","TOT","USD_CAP","A","2019",46028.384912,
"EU27_2020","GDP","TOT","USD_CAP","A","2020",44755.337793,
"EU27_2020","GDP","TOT","USD_CAP","A","2021",48895.109214,
"ALB","GDP","TOT","USD_CAP","A","2000",3874.176721,
"ALB","GDP","TOT","USD_CAP","A","2001",4299.547816,
"ALB","GDP","TOT","USD_CAP","A","2002",4661.382534,
"ALB","GDP","TOT","USD_CAP","A","2003",5000.043736,
"ALB","GDP","TOT","USD_CAP","A","2004",5427.726023,
"ALB","GDP","TOT","USD_CAP","A","2005",5865.325526,
"ALB","GDP","TOT","USD_CAP","A","2006",6566.547913,
"ALB","GDP","TOT","USD_CAP","A","2007",7283.343247,
"ALB","GDP","TOT","USD_CAP","A","2008",8228.383017,"D"
"ALB","GDP","TOT","USD_CAP","A","2009",8813.050063,
"ALB","GDP","TOT","USD_CAP","A","2010",9628.739118,
"ALB","GDP","TOT","USD_CAP","A","2011",10207.794705,
"ALB","GDP","TOT","USD_CAP","A","2012",10526.251582,
"ALB","GDP","TOT","USD_CAP","A","2013",10571.013068,"D"
"ALB","GDP","TOT","USD_CAP","A","2014",11259.269313,
"ALB","GDP","TOT","USD_CAP","A","2015",11658.842853,
"ALB","GDP","TOT","USD_CAP","A","2016",12078.86146,
"ALB","GDP","TOT","USD_CAP","A","2017",12771.000645,
"ALB","GDP","TOT","USD_CAP","A","2018",13498.208259,
"ALB","GDP","TOT","USD_CAP","A","2019",13997.946197,"P"
"ALB","GDP","TOT","USD_CAP","A","2020",13332.805644,"E"
"SRB","GDP","TOT","USD_CAP","A","2000",6019.149807,
"SRB","GDP","TOT","USD_CAP","A","2001",6481.996885,
"SRB","GDP","TOT","USD_CAP","A","2002",7221.203572,
"SRB","GDP","TOT","USD_CAP","A","2003",7645.782338,
"SRB","GDP","TOT","USD_CAP","A","2004",8487.59949,
"SRB","GDP","TOT","USD_CAP","A","2005",9181.722952,
"SRB","GDP","TOT","USD_CAP","A","2006",10209.143759,
"SRB","GDP","TOT","USD_CAP","A","2007",11236.228905,
"SRB","GDP","TOT","USD_CAP","A","2008",12632.132271,
"SRB","GDP","TOT","USD_CAP","A","2009",12533.989637,
"SRB","GDP","TOT","USD_CAP","A","2010",12798.299347,
"SRB","GDP","TOT","USD_CAP","A","2011",13742.363494,
"SRB","GDP","TOT","USD_CAP","A","2012",13929.152427,
"SRB","GDP","TOT","USD_CAP","A","2013",14624.13686,
"SRB","GDP","TOT","USD_CAP","A","2014",14657.096345,
"SRB","GDP","TOT","USD_CAP","A","2015",14928.391904,
"SRB","GDP","TOT","USD_CAP","A","2016",15858.118912,
"SRB","GDP","TOT","USD_CAP","A","2017",16611.065646,
"SRB","GDP","TOT","USD_CAP","A","2018",17717.993568,
"SRB","GDP","TOT","USD_CAP","A","2019",18822.316982,
"SRB","GDP","TOT","USD_CAP","A","2020",19093.866415,
